run_id,dataset,series_id,model,family,context_length,horizon,window_index,mae,rmse,mase,smape,latency_ms,peak_mem_mb,train_seconds,params,zero_shot,git_sha,config_hash,measured,timestamp
20260920T143808Z-gpu_h96,electricity_hourly,T1,lstm,deep,168,96,0,18.434100163863135,28.523580508036066,3.8194394584119298,83.71021302380205,328.42609299996184,16.14599609375,0.29416567899988877,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,41e5a8930cdcae89,true,2026-09-20T14:38:22+00:00
20260920T143808Z-gpu_h96,electricity_hourly,T1,lstm,deep,168,96,1,3.0637754209599777,4.091592659650263,0.39042801824622725,44.38127540243962,328.8548769996851,16.10986328125,0.2963496799998211,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,41e5a8930cdcae89,true,2026-09-20T14:38:22+00:00
20260920T143808Z-gpu_h96,electricity_hourly,T1,lstm,deep,168,96,2,3.9512086839555507,8.097264662700887,0.3327333628594148,41.77342361209666,342.5592379999216,16.10986328125,0.31116081599975587,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,41e5a8930cdcae89,true,2026-09-20T14:38:22+00:00
20260920T143808Z-gpu_h96,electricity_hourly,T1,lstm,deep,168,96,3,5.582914055045491,6.717791077251774,1.6175847563914503,86.36853524917632,326.8856770000639,16.10986328125,0.29481056099984926,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,41e5a8930cdcae89,true,2026-09-20T14:38:22+00:00
20260920T143808Z-gpu_h96,electricity_hourly,T1,lstm,deep,168,96,4,7.011896612584697,11.06696121053347,0.3992538996489507,71.92157639385542,319.22008600031404,16.10986328125,0.28803554000023723,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,41e5a8930cdcae89,true,2026-09-20T14:38:22+00:00
20260920T143808Z-gpu_h96,electricity_hourly,T1,lstm,deep,168,96,5,4.890230725206194,8.388030897862325,1.5079084034897043,56.89064272672939,315.6814610001675,16.10986328125,0.28409907800005385,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,41e5a8930cdcae89,true,2026-09-20T14:38:22+00:00
20260920T143808Z-gpu_h96,electricity_hourly,T1,lstm,deep,168,96,6,38.629537927966346,44.70932377538656,2.62018533284369,101.88868024139038,318.69035999989137,16.10986328125,0.28655963799974415,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,41e5a8930cdcae89,true,2026-09-20T14:38:22+00:00
20260920T143808Z-gpu_h96,electricity_hourly,T1,lstm,deep,168,96,7,6.624668420850621,10.02165715388677,0.4601795719259476,9.939159694377848,337.4764029999824,16.10986328125,0.3023146609998548,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,41e5a8930cdcae89,true,2026-09-20T14:38:22+00:00
20260920T143808Z-gpu_h96,electricity_hourly,T1,lstm,deep,168,96,8,6.94656376715889,8.601947340391376,1.0698451149421178,10.012311132435785,322.9306869998254,16.10986328125,0.2901764829998683,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,41e5a8930cdcae89,true,2026-09-20T14:38:22+00:00
20260920T143808Z-gpu_h96,electricity_hourly,T1,lstm,deep,168,96,9,14.03278522816612,21.759393702323226,3.016001601277494,26.627095470110657,333.680435000133,16.10986328125,0.3020319450001807,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,41e5a8930cdcae89,true,2026-09-20T14:38:22+00:00
20260920T143808Z-gpu_h96,electricity_hourly,T1,lstm,deep,168,96,10,8.872594546527464,15.299195938519082,0.7153715647816097,15.754454366512178,330.5464209997808,16.10986328125,0.29845887400006177,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,41e5a8930cdcae89,true,2026-09-20T14:38:22+00:00
20260920T143808Z-gpu_h96,electricity_hourly,T1,lstm,deep,168,96,11,3.7232321596047826,6.107946148743893,0.24902249465076112,40.02713892412322,341.0271059997285,16.10986328125,0.30865827500019805,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,41e5a8930cdcae89,true,2026-09-20T14:38:22+00:00
20260920T143808Z-gpu_h96,electricity_hourly,T1,lstm,deep,168,96,12,2.7520739745650373,3.3387453273123042,1.3079163443477406,41.82699034418382,345.46748499997193,16.10986328125,0.31151482799987207,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,41e5a8930cdcae89,true,2026-09-20T14:38:22+00:00
20260920T143808Z-gpu_h96,electricity_hourly,T1,lstm,deep,168,96,13,3.424824591205313,5.0135314477613235,0.9393804593020286,37.6143952810249,345.92054900031144,16.10986328125,0.30885190600019996,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,41e5a8930cdcae89,true,2026-09-20T14:38:22+00:00
20260920T143808Z-gpu_h96,electricity_hourly,T1,lstm,deep,168,96,14,2.5132778419659734,3.435541084830791,0.8096465531165552,31.887889204409127,341.4669829999184,16.10986328125,0.3095892219998859,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,41e5a8930cdcae89,true,2026-09-20T14:38:22+00:00
20260920T143808Z-gpu_h96,electricity_hourly,T1,lstm,deep,168,96,15,1.3224916799291166,2.0274627950260964,0.6612458399645583,17.87400806731876,365.76169699992533,16.10986328125,0.330608581999968,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,41e5a8930cdcae89,true,2026-09-20T14:38:22+00:00
20260920T143808Z-gpu_h96,electricity_hourly,T1,lstm,deep,168,96,16,3.562018660805254,12.403651654750245,2.2696048104245867,25.911841489591197,362.3901470000419,16.10986328125,0.3296057360003033,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,41e5a8930cdcae89,true,2026-09-20T14:38:22+00:00
20260920T143808Z-gpu_h96,electricity_hourly,T1,lstm,deep,168,96,17,1.7363111831940985,2.3480960947508325,0.759965988996809,18.724083163159037,335.9874180000588,16.10986328125,0.3043278689997351,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,41e5a8930cdcae89,true,2026-09-20T14:38:22+00:00
