run_id,dataset,series_id,model,family,context_length,horizon,window_index,mae,rmse,mase,smape,latency_ms,peak_mem_mb,train_seconds,params,zero_shot,git_sha,config_hash,measured,timestamp
20260920T142128Z-gpu_h48,electricity_hourly,T1,lstm,deep,168,48,0,18.220890185693168,28.426369241478557,3.775263578042901,81.35616055317435,319.36233899978106,16.14599609375,0.3026702709998972,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,3d233e3d1d9d3c6c,true,2026-09-20T14:21:42+00:00
20260920T142128Z-gpu_h48,electricity_hourly,T1,lstm,deep,168,48,1,2.8626904407496556,3.726986723349615,0.3648030296176552,41.868370499673155,312.64394300001186,16.10986328125,0.29600662400002875,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,3d233e3d1d9d3c6c,true,2026-09-20T14:21:42+00:00
20260920T142128Z-gpu_h48,electricity_hourly,T1,lstm,deep,168,48,2,5.51430778504522,11.022488818543074,0.4643627608459132,49.85473393396965,318.72676199986927,16.10986328125,0.30327635799994823,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,3d233e3d1d9d3c6c,true,2026-09-20T14:21:42+00:00
20260920T142128Z-gpu_h48,electricity_hourly,T1,lstm,deep,168,48,3,5.48430853094241,7.363086814637675,1.58901494659096,69.27150836928053,307.7105780000693,16.10986328125,0.2917689999999311,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,3d233e3d1d9d3c6c,true,2026-09-20T14:21:42+00:00
20260920T142128Z-gpu_h48,electricity_hourly,T1,lstm,deep,168,48,4,6.957522544083652,10.08950455543762,0.39615786727878444,81.09667666786589,319.46829600019555,16.10986328125,0.3033141230000638,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,3d233e3d1d9d3c6c,true,2026-09-20T14:21:42+00:00
20260920T142128Z-gpu_h48,electricity_hourly,T1,lstm,deep,168,48,5,4.949533841667082,10.201672674020728,1.5261945892934903,48.34725679295324,329.26671099994564,16.10986328125,0.311858827000151,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,3d233e3d1d9d3c6c,true,2026-09-20T14:21:42+00:00
20260920T142128Z-gpu_h48,electricity_hourly,T1,lstm,deep,168,48,6,48.77097830169334,50.530421250188994,3.308064472653717,111.60113730721919,329.51006200005395,16.10986328125,0.31219917199996416,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,3d233e3d1d9d3c6c,true,2026-09-20T14:21:42+00:00
20260920T142128Z-gpu_h48,electricity_hourly,T1,lstm,deep,168,48,7,7.126830054272117,10.835908365558412,0.4950620008756318,10.918310268824243,334.81317600012517,16.10986328125,0.3178618260001258,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,3d233e3d1d9d3c6c,true,2026-09-20T14:21:42+00:00
20260920T142128Z-gpu_h48,electricity_hourly,T1,lstm,deep,168,48,8,7.433165902850345,9.561013595723509,1.1447870481395184,10.634781377637147,362.04828599989014,16.10986328125,0.3430414849999579,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,3d233e3d1d9d3c6c,true,2026-09-20T14:21:42+00:00
20260920T142128Z-gpu_h48,electricity_hourly,T1,lstm,deep,168,48,9,19.655644598005164,28.238473980084912,4.224496749422006,40.34566744946644,306.49177999998756,16.10986328125,0.29028746400013006,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,3d233e3d1d9d3c6c,true,2026-09-20T14:21:42+00:00
20260920T142128Z-gpu_h48,electricity_hourly,T1,lstm,deep,168,48,10,9.033623594399351,15.275910235470601,0.728354869873184,15.4293028658331,313.6347909999131,16.10986328125,0.2971977520001019,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,3d233e3d1d9d3c6c,true,2026-09-20T14:21:42+00:00
20260920T142128Z-gpu_h48,electricity_hourly,T1,lstm,deep,168,48,11,3.98953838454878,7.482458407608956,0.26683396533907305,38.75110235846262,325.95289899995805,16.10986328125,0.3084813010000289,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,3d233e3d1d9d3c6c,true,2026-09-20T14:21:42+00:00
20260920T142128Z-gpu_h48,electricity_hourly,T1,lstm,deep,168,48,12,2.440105560497845,2.997841007866673,1.1596541277613521,32.17946789430406,311.1854310000126,16.10986328125,0.2950814310001988,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,3d233e3d1d9d3c6c,true,2026-09-20T14:21:42+00:00
20260920T142128Z-gpu_h48,electricity_hourly,T1,lstm,deep,168,48,13,3.9566452611142995,4.955886485586877,1.085251271619922,49.14203788448122,329.91868800013435,16.10986328125,0.31199572400009856,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,3d233e3d1d9d3c6c,true,2026-09-20T14:21:42+00:00
20260920T142128Z-gpu_h48,electricity_hourly,T1,lstm,deep,168,48,14,2.452683389308318,3.514264777069628,0.7901261925288542,28.718867841740174,329.1103749998001,16.10986328125,0.31272571399995286,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,3d233e3d1d9d3c6c,true,2026-09-20T14:21:42+00:00
20260920T142128Z-gpu_h48,electricity_hourly,T1,lstm,deep,168,48,15,1.3398412881391117,2.248740978116676,0.6699206440695559,18.17422176167337,326.80952100008653,16.10986328125,0.31056113199997526,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,3d233e3d1d9d3c6c,true,2026-09-20T14:21:42+00:00
20260920T142128Z-gpu_h48,electricity_hourly,T1,lstm,deep,168,48,16,2.28237835883005,2.820608045451861,1.4542587773076425,22.64038480310216,337.90709699997024,16.10986328125,0.31965548299990587,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,3d233e3d1d9d3c6c,true,2026-09-20T14:21:42+00:00
20260920T142128Z-gpu_h48,electricity_hourly,T1,lstm,deep,168,48,17,1.8220441778888745,2.5652456022185435,0.7974904608388994,17.209110298234545,328.9447040001505,16.10986328125,0.31121946899997965,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,3d233e3d1d9d3c6c,true,2026-09-20T14:21:42+00:00
20260920T142128Z-gpu_h48,electricity_hourly,T1,lstm,deep,168,48,18,2.506696996980755,3.9461810469545604,1.3570089006211605,24.056443145862634,321.7516859999705,16.10986328125,0.30421252900009677,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,3d233e3d1d9d3c6c,true,2026-09-20T14:21:42+00:00
20260920T142128Z-gpu_h48,electricity_hourly,T1,lstm,deep,168,48,19,2.9160890533094013,3.4697142017785176,1.3122400739892306,36.16619157491254,323.8978690001204,16.10986328125,0.3055112060001193,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,3d233e3d1d9d3c6c,true,2026-09-20T14:21:42+00:00
20260920T142128Z-gpu_h48,electricity_hourly,T1,lstm,deep,168,48,20,6.994451180404732,7.895313843301264,3.584345088890681,80.49123734318361,329.2107050001505,16.10986328125,0.31194359500000246,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,3d233e3d1d9d3c6c,true,2026-09-20T14:21:42+00:00
20260920T142128Z-gpu_h48,electricity_hourly,T1,lstm,deep,168,48,21,2.5368862550720848,2.8539761528385537,1.084010744007063,23.141879780264283,324.713089999932,16.10986328125,0.3087894749999123,4513,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,3d233e3d1d9d3c6c,true,2026-09-20T14:21:42+00:00
20260920T142128Z-gpu_h48,electricity_hourly,T1,transformer,deep,168,48,0,17.87351764025982,27.515798733258492,3.7032899858955597,89.94287631855222,539.2264929998873,10.4384765625,0.5371928049999042,19232,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,3d233e3d1d9d3c6c,true,2026-09-20T14:21:57+00:00
20260920T142128Z-gpu_h48,electricity_hourly,T1,transformer,deep,168,48,1,3.3822285758907156,4.029444067444223,0.43100965922855133,55.319284359456276,533.1050500001311,10.279296875,0.5311821499999496,19232,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,3d233e3d1d9d3c6c,true,2026-09-20T14:21:57+00:00
20260920T142128Z-gpu_h48,electricity_hourly,T1,transformer,deep,168,48,2,21.43714518992617,30.49031465351297,1.8052332791516774,96.71949936866709,526.7421070000182,10.279296875,0.5246563719999813,19232,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,3d233e3d1d9d3c6c,true,2026-09-20T14:21:57+00:00
20260920T142128Z-gpu_h48,electricity_hourly,T1,transformer,deep,168,48,3,6.911080172093037,10.004769875130377,2.0024055226989885,69.57902846802185,544.2389960001037,10.279296875,0.5422124379999786,19232,false,dcb2c10e4ac97b1d1289825869826fdec84593f7,3d233e3d1d9d3c6c,true,2026-09-20T14:21:57+00:00
