run_id,dataset,series_id,model,family,context_length,horizon,window_index,mae,rmse,mase,smape,latency_ms,peak_mem_mb,train_seconds,params,zero_shot,git_sha,config_hash,measured,timestamp
20260920T021029Z-backtest_h96,electricity_hourly,T1,naive,baseline,168,96,0,17.770833333333332,27.420339166392527,3.682014388489208,80.82421420112054,0.101581998023903,,,0,true,7fd54a36a28eddab8c6b1f943fff5a8f04111bdc,6065a4c4bcfcb9c5,true,2026-09-20T02:10:30+00:00
20260920T021029Z-backtest_h96,electricity_hourly,T1,naive,baseline,168,96,1,4.09375,5.028046340279691,0.5216814159292036,65.10632114798781,0.06856099935248494,,,0,true,7fd54a36a28eddab8c6b1f943fff5a8f04111bdc,6065a4c4bcfcb9c5,true,2026-09-20T02:10:30+00:00
20260920T021029Z-backtest_h96,electricity_hourly,T1,naive,baseline,168,96,2,5.104166666666667,9.454936981986359,0.4298245614035088,59.44593174664813,0.06170699998619966,,,0,true,7fd54a36a28eddab8c6b1f943fff5a8f04111bdc,6065a4c4bcfcb9c5,true,2026-09-20T02:10:30+00:00
20260920T021029Z-backtest_h96,electricity_hourly,T1,naive,baseline,168,96,3,2.28125,3.998697704670026,0.6609657947686117,22.980068754234214,0.0728880004317034,,,0,true,7fd54a36a28eddab8c6b1f943fff5a8f04111bdc,6065a4c4bcfcb9c5,true,2026-09-20T02:10:30+00:00
20260920T021029Z-backtest_h96,electricity_hourly,T1,naive,baseline,168,96,4,5.989583333333333,11.94823906132894,0.3410438908659549,71.38270303719355,0.06802799907745793,,,0,true,7fd54a36a28eddab8c6b1f943fff5a8f04111bdc,6065a4c4bcfcb9c5,true,2026-09-20T02:10:30+00:00
20260920T021029Z-backtest_h96,electricity_hourly,T1,naive,baseline,168,96,5,4.614583333333333,8.668068796835122,1.422912205567452,51.72792684209093,0.08488099774695002,,,0,true,7fd54a36a28eddab8c6b1f943fff5a8f04111bdc,6065a4c4bcfcb9c5,true,2026-09-20T02:10:30+00:00
20260920T021029Z-backtest_h96,electricity_hourly,T1,naive,baseline,168,96,6,20.114583333333332,30.689812370448493,1.3643429109750354,49.202138334289565,0.05859900193172507,,,0,true,7fd54a36a28eddab8c6b1f943fff5a8f04111bdc,6065a4c4bcfcb9c5,true,2026-09-20T02:10:30+00:00
20260920T021029Z-backtest_h96,electricity_hourly,T1,naive,baseline,168,96,7,31.395833333333332,32.50897312025302,2.1808972503617943,61.061616882007975,0.09073099863599055,,,0,true,7fd54a36a28eddab8c6b1f943fff5a8f04111bdc,6065a4c4bcfcb9c5,true,2026-09-20T02:10:30+00:00
20260920T021029Z-backtest_h96,electricity_hourly,T1,naive,baseline,168,96,8,45.71875,46.407951006984426,7.041176470588235,101.23865726438426,0.08545899981982075,,,0,true,7fd54a36a28eddab8c6b1f943fff5a8f04111bdc,6065a4c4bcfcb9c5,true,2026-09-20T02:10:30+00:00
20260920T021029Z-backtest_h96,electricity_hourly,T1,naive,baseline,168,96,9,12.09375,19.574377384734362,2.5992537313432837,24.44978899654022,0.08053700003074482,,,0,true,7fd54a36a28eddab8c6b1f943fff5a8f04111bdc,6065a4c4bcfcb9c5,true,2026-09-20T02:10:30+00:00
